patrol_rank,spatial_cell_id,cell_lat,cell_lon,forecasted_count,severity_score,persistence_score,persistence_score.1,stability_class,priority_score,police_station,pred_lgbm,pred_rolling,pred_lag1,ranking_basis
510,CELL_2587_15537,12.9354304,77.6888858,3.5448087490188653,1.0,0.7333333333333333,0.3062870566386034,Volatile,0.000899,HAL OLD AIRPORT,5.057377078427659,2.6666666666666665,4.0,April-2024-proxy (last observed window)
511,CELL_2588_15515,12.943592725,77.57848394999999,3.531258660009131,1.0,1.0,0.1492121298466932,Volatile,0.000895,BASAVANAGUDI,5.822959966712324,2.333333333333333,4.0,April-2024-proxy (last observed window)
512,CELL_2585_15518,12.9271354,77.5927247,3.2207171142869604,1.0,0.3333333333333333,0.0,Emerging,0.000877,JAYANAGARA,9.103585571434802,1.0,3.0,April-2024-proxy (last observed window)
513,CELL_2597_15517,12.9893173,77.5888587,3.370175361901969,1.0,1.0,0.0,Volatile,0.000844,HIGH GROUND,7.017543476176513,3.333333333333333,1.0,April-2024-proxy (last observed window)
514,CELL_2608_15510,13.0440913,77.5543982,3.367615700831581,1.0,0.8,0.0,Volatile,0.000843,JALAHALLI,4.504745170824576,4.333333333333333,1.0,April-2024-proxy (last observed window)
515,CELL_2593_15523,12.96896063076923,77.61738021025641,3.329345201749832,,0.6666666666666666,0.2958494834467634,Volatile,0.000831,HALASUR,7.480059342082493,3.6666666666666665,0.0,April-2024-proxy (last observed window)
516,CELL_2605_15516,13.02806497719298,77.58103262105263,3.17840990807854,,0.6666666666666666,0.0,Volatile,0.000784,KODIGEHALLI,7.558716207059364,3.333333333333333,0.0,April-2024-proxy (last observed window)
517,CELL_2585_15513,12.9297608,77.56662623333334,3.142112268610929,1.6666666666666667,0.8,0.1401765771844569,Volatile,0.000783,BANASHANKARI,7.877228009721315,1.3333333333333333,3.0,April-2024-proxy (last observed window)
518,CELL_2609_15498,13.049581566666667,77.4940805,3.081595158590797,2.1666666666666665,0.6,0.0,Volatile,0.000771,PEENYA,5.074642459620654,2.333333333333333,3.0,April-2024-proxy (last observed window)
519,CELL_2600_15515,13.001825466666666,77.57728546666668,2.804784583520642,3.333333333333333,0.3333333333333333,0.0,Emerging,0.000767,SADASHIVANAGAR,7.023922917603213,1.0,3.0,April-2024-proxy (last observed window)
520,CELL_2573_15506,12.8669062,77.5347441,3.116072018920804,1.0,0.8666666666666667,0.0,Volatile,0.000764,THALAGATTAPURA,7.413693427937352,2.6666666666666665,1.0,April-2024-proxy (last observed window)
520,CELL_2588_15522,12.9414231,77.613652225,3.115006512300228,,0.6666666666666666,0.1642605404297084,Volatile,0.000764,ADUGODI,12.241699228167803,1.3333333333333333,0.0,April-2024-proxy (last observed window)
522,CELL_2604_15503,13.024851616666666,77.51982385000001,2.884273046196771,,0.2666666666666666,0.0,Emerging,0.000761,PEENYA,10.254698564317188,1.6666666666666667,0.0,April-2024-proxy (last observed window)
523,CELL_2584_15514,12.922205,77.5701383,3.0408054674721225,2.0,1.0,0.2314723456744973,Volatile,0.000756,BANASHANKARI,7.037360670693946,2.6666666666666665,1.0,April-2024-proxy (last observed window)
524,CELL_2588_15509,12.942332466666665,77.54842483333333,2.9935081891482684,2.333333333333333,0.7333333333333333,0.0,Volatile,0.000745,BANASHANKARI,7.13420761240801,1.3333333333333333,3.0,April-2024-proxy (last observed window)
525,CELL_2612_15530,13.061674817525772,77.65177290824742,3.0032625619570323,,0.6666666666666666,0.0,Volatile,0.000729,HENNURU,4.1829794764518295,4.333333333333333,0.0,April-2024-proxy (last observed window)
526,CELL_2612_15492,13.060786964102563,77.46124334102565,2.985519440526661,,0.4,0.0,Volatile,0.000723,NO POLICE STATION,10.760930535966637,1.6666666666666667,0.0,April-2024-proxy (last observed window)
527,CELL_2605_15502,13.025189666666668,77.51106848888888,2.8883776551954257,1.6666666666666667,1.0,0.1907734276302075,Volatile,0.000702,PEENYA,4.108554942643796,2.333333333333333,3.0,April-2024-proxy (last observed window)
528,CELL_2587_15510,12.938443866666669,77.5542635,2.850645552269552,1.5,1.0,0.0,Volatile,0.000688,BASAVANAGUDI,4.75322776134776,2.0,3.0,April-2024-proxy (last observed window)
529,CELL_2584_15525,12.924341245959472,77.62874665403645,2.847846420821411,1.0,0.8,0.2856107758281672,Volatile,0.00068,ADUGODI,4.739232104107057,2.0,3.0,April-2024-proxy (last observed window)
530,CELL_2582_15511,12.911705255975743,77.55641200637305,2.8208017882220124,1.0,0.8666666666666667,0.0,Volatile,0.000672,K.S. LAYOUT,5.104008941110063,3.0,1.0,April-2024-proxy (last observed window)
531,CELL_2576_15510,12.884013084797218,77.55065985354135,2.78195338258562,1.3333333333333333,1.0,0.3865414757730189,Volatile,0.000664,THALAGATTAPURA,5.24310024626143,1.6666666666666667,3.0,April-2024-proxy (last observed window)
532,CELL_2584_15502,12.921978866666668,77.51446776666667,2.587917548560631,1.0,0.3333333333333333,0.0,Emerging,0.000658,KENGERI,5.939587742803156,1.0,3.0,April-2024-proxy (last observed window)
533,CELL_2587_15512,12.9398948,77.56426895,2.750348184391069,1.0,1.0,0.0,Volatile,0.000649,BASAVANAGUDI,5.751740921955344,2.0,2.0,April-2024-proxy (last observed window)
534,CELL_2600_15532,13.0045929,77.6601883,2.6914144003170186,1.0,1.0,0.0,Volatile,0.000631,BANASWADI,5.290405334918426,2.6666666666666665,1.0,April-2024-proxy (last observed window)
535,CELL_2587_15513,12.9396507,77.566609,2.6814283423383376,1.0,1.0,0.429912287450431,Volatile,0.000628,BASAVANAGUDI,6.073808378358353,2.333333333333333,1.0,April-2024-proxy (last observed window)
536,CELL_2596_15538,12.9803938,77.6939244,2.3263766317778845,11.0,1.0,0.0,Volatile,0.000619,MAHADEVAPURA,4.298549825556089,2.333333333333333,1.0,April-2024-proxy (last observed window)
537,CELL_2586_15520,12.931976653125,77.6025679375,2.5409611973128343,,0.4,0.0,Volatile,0.000584,MICO LAYOUT,10.204805986564171,1.0,0.0,April-2024-proxy (last observed window)
538,CELL_2611_15530,13.0589687,77.6516915,2.4605644315406767,3.0,1.0,0.1042506690455608,Volatile,0.000581,HENNURU,5.802822157703383,2.0,1.0,April-2024-proxy (last observed window)
539,CELL_2585_15515,12.9271587,77.5779022,2.418692746582103,3.5,0.8,0.0994745234560742,Volatile,0.000572,JAYANAGARA,5.76013039957718,1.3333333333333333,2.0,April-2024-proxy (last observed window)
540,CELL_2609_15526,13.049769753846157,77.63010884615385,2.330473191430768,,0.2666666666666666,0.0,Emerging,0.000569,HENNURU,4.985699290487173,2.6666666666666665,0.0,April-2024-proxy (last observed window)
541,CELL_2607_15500,13.037112585714286,77.5043846,2.484950348655735,,0.4,0.0134694019244858,Volatile,0.000566,PEENYA,9.924751743278671,1.0,0.0,April-2024-proxy (last observed window)
542,CELL_2598_15541,12.992662445,77.706727435,2.44017821784044,,0.5333333333333333,0.0,Volatile,0.000552,MAHADEVAPURA,3.8675577558688654,3.333333333333333,0.0,April-2024-proxy (last observed window)
543,CELL_2609_15511,13.04577398,77.55652706666666,2.304949421670344,,0.6,0.0,Volatile,0.000509,JALAHALLI,5.691413775018385,2.333333333333333,0.0,April-2024-proxy (last observed window)
544,CELL_2594_15526,12.9700097,77.6313015,2.2474765202325484,1.0,1.0,0.0,Volatile,0.000491,HALASUR,4.737382601162741,2.0,1.0,April-2024-proxy (last observed window)
545,CELL_2600_15541,13.0043759625,77.708950825,2.132156395514272,,0.4,0.0,Volatile,0.000455,K.R. PURA,8.160781977571355,1.0,0.0,April-2024-proxy (last observed window)
545,CELL_2583_15539,12.915556585714286,77.69870577142856,2.132156395514272,,0.4,0.0,Volatile,0.000455,BELLANDUR,8.160781977571355,1.0,0.0,April-2024-proxy (last observed window)
547,CELL_2627_15523,13.139504156666668,77.61776573916667,2.1056517782095767,,0.6,0.0189355839204736,Volatile,0.000447,CHIKKAJALA,5.5282588910478845,2.0,0.0,April-2024-proxy (last observed window)
548,CELL_2584_15511,12.9230133,77.5563983,2.090066320488839,1.0,0.8,0.0,Volatile,0.000442,BANASHANKARI,4.783664935777527,1.6666666666666667,1.0,April-2024-proxy (last observed window)
549,CELL_2579_15530,12.8988311,77.65118196875,2.083574905094532,,0.6666666666666666,0.1194412733703183,Volatile,0.00044,HSR LAYOUT,4.584541192139323,2.333333333333333,0.0,April-2024-proxy (last observed window)
550,CELL_2594_15530,12.97319374074074,77.65344741851851,2.017901568147752,,0.6,0.0,Volatile,0.000419,JEEVANBHEEMANAGAR,5.922841174072093,1.6666666666666667,0.0,April-2024-proxy (last observed window)
551,CELL_2585_15509,12.9265452,77.5483858,2.01455000550051,1.0,1.0,0.0,Volatile,0.000418,BANASHANKARI,4.4060833608358845,1.6666666666666667,1.0,April-2024-proxy (last observed window)
552,CELL_2602_15515,13.012757,77.57953470000001,1.9373505536293243,1.0,0.4666666666666667,0.0,Volatile,0.000394,SADASHIVANAGAR,5.020086101479955,0.6666666666666666,2.0,April-2024-proxy (last observed window)
553,CELL_2602_15517,13.01383595,77.58676435000001,1.865093987118359,2.25,0.6666666666666666,0.0,Volatile,0.00038,R.T. NAGAR,3.8254699355917934,1.0,2.0,April-2024-proxy (last observed window)
554,CELL_2563_15538,12.81798315,77.69011405,1.758452520568544,,0.2,0.0,Emerging,0.000371,ELECTRONIC CITY,6.292262602842719,1.0,0.0,April-2024-proxy (last observed window)
555,CELL_2575_15511,12.878776,77.5552469,1.7882241056480286,1.0,0.5333333333333333,0.0,Volatile,0.000347,THALAGATTAPURA,3.441120528240143,1.0,2.0,April-2024-proxy (last observed window)
556,CELL_2614_15521,13.0717547,77.60667333636364,1.6774454004450463,,0.0666666666666666,0.0,Emerging,0.000343,HEBBALA,8.38722700222523,0.0,0.0,April-2024-proxy (last observed window)
556,CELL_2579_15490,12.8966295,77.45373495,1.6774454004450463,,0.0666666666666666,0.0,Emerging,0.000343,KENGERI,8.38722700222523,0.0,0.0,April-2024-proxy (last observed window)
556,CELL_2612_15500,13.061839683333334,77.50352326666666,1.6774454004450463,,0.0666666666666666,0.0,Emerging,0.000343,CHIKKABANAVARA,8.38722700222523,0.0,0.0,April-2024-proxy (last observed window)
556,CELL_2611_15495,13.05666442222222,77.47653137777777,1.6774454004450463,,0.1333333333333333,0.0,Emerging,0.000343,NO POLICE STATION,8.38722700222523,0.0,0.0,April-2024-proxy (last observed window)
556,CELL_2612_15501,13.06093564,77.50628256,1.6774454004450463,,0.0666666666666666,0.0,Emerging,0.000343,CHIKKABANAVARA,8.38722700222523,0.0,0.0,April-2024-proxy (last observed window)
556,CELL_2598_15506,12.992934,77.53378695,1.6774454004450463,,0.0666666666666666,0.0,Emerging,0.000343,VIJAYANAGARA,8.38722700222523,0.0,0.0,April-2024-proxy (last observed window)
556,CELL_2597_15533,12.98527545,77.6672633,1.6774454004450463,,0.0666666666666666,0.0,Emerging,0.000343,BANASWADI,8.38722700222523,0.0,0.0,April-2024-proxy (last observed window)
556,CELL_2610_15496,13.054328670588236,77.48208012352941,1.6774454004450463,,0.0666666666666666,0.0,Emerging,0.000343,NO POLICE STATION,8.38722700222523,0.0,0.0,April-2024-proxy (last observed window)
564,CELL_2583_15513,12.9186262,77.5664381,1.6728158109351616,1.0,0.3333333333333333,0.0,Emerging,0.000342,BANASHANKARI,6.030745721342474,0.3333333333333333,1.0,April-2024-proxy (last observed window)
565,CELL_2607_15504,13.0383353,77.5217925,1.6873745007688656,2.0,0.5333333333333333,0.0,Volatile,0.000322,PEENYA,3.770205837177661,0.6666666666666666,2.0,April-2024-proxy (last observed window)
566,CELL_2584_15521,12.924138,77.6094198,1.6675634697620263,3.0,0.7333333333333333,0.0,Volatile,0.000321,MICO LAYOUT,4.337817348810131,1.0,1.0,April-2024-proxy (last observed window)
567,CELL_2617_15527,13.08695158,77.63518858500001,1.623801615066064,,0.2,0.0,Volatile,0.000295,HENNURU,8.119008075330319,0.0,0.0,April-2024-proxy (last observed window)
567,CELL_2611_15529,13.05706866875,77.64824039375,1.623801615066064,,0.2,0.0,Volatile,0.000295,HENNURU,8.119008075330319,0.0,0.0,April-2024-proxy (last observed window)
567,CELL_2606_15510,13.03270975,77.5540141125,1.623801615066064,,0.2,0.0,Volatile,0.000295,YESHWANTHPURA,8.119008075330319,0.0,0.0,April-2024-proxy (last observed window)
567,CELL_2602_15527,13.0139964,77.63843308,1.623801615066064,,0.2,0.0,Volatile,0.000295,BANASWADI,8.119008075330319,0.0,0.0,April-2024-proxy (last observed window)
571,CELL_2594_15540,12.9704248,77.7000586,1.5793811519870309,3.0,0.9333333333333332,0.0,Volatile,0.000293,HAL OLD AIRPORT,3.8969057599351538,1.0,1.0,April-2024-proxy (last observed window)
572,CELL_2586_15515,12.9307753,77.5753485,1.5965964530235732,1.0,0.4,0.0,Volatile,0.000287,BANASHANKARI,5.649648931784533,0.3333333333333333,1.0,April-2024-proxy (last observed window)
573,CELL_2610_15529,13.052797066666669,77.64612534,1.5950076548524157,,0.6666666666666666,0.1641205084497526,Volatile,0.000286,HENNURU,2.9750382742620776,2.0,0.0,April-2024-proxy (last observed window)
574,CELL_2581_15537,12.909633144736842,77.68748898947369,1.586449010695469,,0.4,0.0,Volatile,0.000284,BELLANDUR,6.265578386810678,0.6666666666666666,0.0,April-2024-proxy (last observed window)
575,CELL_2575_15489,12.8784438,77.4452977,1.4687758479823405,3.0,0.5333333333333333,0.0,Volatile,0.000256,KENGERI,3.343879239911702,1.0,1.0,April-2024-proxy (last observed window)
576,CELL_2589_15511,12.948161616666669,77.55920059444445,1.6774454004450463,,0.0666666666666666,0.0,Declining,0.00025,BASAVANAGUDI,8.38722700222523,0.0,0.0,April-2024-proxy (last observed window)
576,CELL_2614_15500,13.072180033333332,77.50343091333335,1.6774454004450463,,0.0666666666666666,0.0,Declining,0.00025,CHIKKABANAVARA,8.38722700222523,0.0,0.0,April-2024-proxy (last observed window)
578,CELL_2583_15512,12.9191406,77.5637899,1.4026813111202387,3.0,0.6,0.0,Volatile,0.000235,BANASHANKARI,3.8467398889345272,0.6666666666666666,1.0,April-2024-proxy (last observed window)
579,CELL_2593_15547,12.969324964874607,77.73605062244013,1.418358066688644,,0.6666666666666666,0.0,Volatile,0.000231,WHITEFIELD,4.59179033344322,1.0,0.0,April-2024-proxy (last observed window)
580,CELL_2576_15508,12.8802255,77.5441106,1.3686417198239544,2.0,0.4666666666666667,0.0,Volatile,0.000219,THALAGATTAPURA,4.509875265786438,0.3333333333333333,1.0,April-2024-proxy (last observed window)
581,CELL_2607_15512,13.0382835,77.564995,1.325081379612893,1.0,0.5333333333333333,0.0,Volatile,0.000201,KODIGEHALLI,4.292073564731131,0.3333333333333333,1.0,April-2024-proxy (last observed window)
582,CELL_2596_15536,12.9829852,77.6803243,1.2307492660628898,1.0,0.7333333333333333,0.0,Volatile,0.000172,BANASWADI,2.153746330314449,1.0,1.0,April-2024-proxy (last observed window)
583,CELL_2584_15510,12.92363656433432,77.55291962568546,1.1819311693940746,,0.3333333333333333,0.0,Volatile,0.000156,BANASHANKARI,4.242989180303707,0.6666666666666666,0.0,April-2024-proxy (last observed window)
584,CELL_2608_15511,13.04214178888889,77.55725885555556,1.1365817578838473,,0.6,0.0,Volatile,0.000142,JALAHALLI,4.01624212275257,0.6666666666666666,0.0,April-2024-proxy (last observed window)
585,CELL_2606_15546,13.034379261764704,77.73379411764707,1.1305353499562645,,0.6666666666666666,0.0,Volatile,0.00014,K.R. PURA,3.986010083114655,0.6666666666666666,0.0,April-2024-proxy (last observed window)
586,CELL_2608_15501,13.044089416666669,77.5079119,1.06244967531014,,0.5333333333333333,0.0,Volatile,0.000119,PEENYA,2.8122483765507,1.0,0.0,April-2024-proxy (last observed window)
587,CELL_2616_15526,13.083690985714286,77.6345301857143,1.048984942365367,,0.6666666666666666,0.1029576261886599,Volatile,0.000115,HENNURU,2.744924711826834,1.0,0.0,April-2024-proxy (last observed window)
588,CELL_2594_15499,12.97008624,77.49658268,0.9325382127316608,,0.6,0.0,Volatile,7.8e-05,JNANABHARATHI,2.9960243969916376,0.6666666666666666,0.0,April-2024-proxy (last observed window)
589,CELL_2581_15540,12.90726048763294,77.70264144316461,0.911232178975772,,0.3333333333333333,0.0,Volatile,7.1e-05,BELLANDUR,3.722827561545527,0.3333333333333333,0.0,April-2024-proxy (last observed window)
590,CELL_2594_15539,12.973396240653898,77.69865629896144,0.8846223398723291,,0.4,0.0,Volatile,6.3e-05,MAHADEVAPURA,3.589778366028312,0.3333333333333333,0.0,April-2024-proxy (last observed window)
591,CELL_2578_15518,12.8912012,77.59424759999999,0.865590331523543,,0.3333333333333333,0.0,Volatile,5.7e-05,J.P. NAGAR,3.494618324284382,0.3333333333333333,0.0,April-2024-proxy (last observed window)
592,CELL_2594_15546,12.9700965,77.73180673333333,0.8629892486136932,,0.4666666666666667,0.0,Volatile,5.6e-05,WHITEFIELD,2.648279576401799,0.6666666666666666,0.0,April-2024-proxy (last observed window)
593,CELL_2594_15534,12.9738068,77.67350815,0.8431194792446196,,0.4,0.0,Volatile,5e-05,BANASWADI,3.3822640628897647,0.3333333333333333,0.0,April-2024-proxy (last observed window)
594,CELL_2596_15542,12.9810025,77.7123049,0.8179081347439082,,0.0,0.0,Volatile,4.2e-05,MAHADEVAPURA,4.089540673719541,0.0,0.0,April-2024-proxy (last observed window)
594,CELL_2576_15500,12.8838377,77.5019219,0.8179081347439082,,0.0,0.0,Volatile,4.2e-05,THALAGATTAPURA,4.089540673719541,0.0,0.0,April-2024-proxy (last observed window)
594,CELL_2602_15528,13.014018366666669,77.64158613333333,0.8179081347439082,,0.0,0.0,Volatile,4.2e-05,BANASWADI,4.089540673719541,0.0,0.0,April-2024-proxy (last observed window)
594,CELL_2585_15512,12.925322833333333,77.56441536666667,0.8179081347439082,,0.0,0.0,Volatile,4.2e-05,BANASHANKARI,4.089540673719541,0.0,0.0,April-2024-proxy (last observed window)
594,CELL_2591_15499,12.958585,77.495605,0.8179081347439082,,0.0,0.0,Volatile,4.2e-05,JNANABHARATHI,4.089540673719541,0.0,0.0,April-2024-proxy (last observed window)
594,CELL_2601_15523,13.0051,77.6197433,0.8179081347439082,,0.0,0.0,Volatile,4.2e-05,PULIKESHINAGAR(F.TOWN),4.089540673719541,0.0,0.0,April-2024-proxy (last observed window)
594,CELL_2606_15516,13.030523033333331,77.58098297777778,0.8179081347439082,,0.0,0.0,Volatile,4.2e-05,KODIGEHALLI,4.089540673719541,0.0,0.0,April-2024-proxy (last observed window)
594,CELL_2611_15510,13.0573201,77.5513413,0.8179081347439082,,0.0,0.0,Volatile,4.2e-05,JALAHALLI,4.089540673719541,0.0,0.0,April-2024-proxy (last observed window)
594,CELL_2611_15526,13.056069263636363,77.63249125454546,0.8179081347439082,,0.0,0.0,Volatile,4.2e-05,HENNURU,4.089540673719541,0.0,0.0,April-2024-proxy (last observed window)
594,CELL_2580_15489,12.9035725,77.4498397,0.8179081347439082,,0.0,0.0,Volatile,4.2e-05,KENGERI,4.089540673719541,0.0,0.0,April-2024-proxy (last observed window)
594,CELL_2611_15496,13.0550263,77.4810676,0.8179081347439082,,0.0,0.0,Volatile,4.2e-05,NO POLICE STATION,4.089540673719541,0.0,0.0,April-2024-proxy (last observed window)
594,CELL_2572_15529,12.8605424,77.6475206,0.8179081347439082,,0.0,0.0,Volatile,4.2e-05,ELECTRONIC CITY,4.089540673719541,0.0,0.0,April-2024-proxy (last observed window)
606,CELL_2612_15526,13.06216425,77.63337680000001,0.6844989477134804,,0.2666666666666666,0.0,Emerging,0.0,HENNURU,2.589161405234069,0.3333333333333333,0.0,April-2024-proxy (last observed window)
